ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0051447	negative regulation of meiotic cell cycle	10	0.8967716976444775	1.7050859651324077	6.876772734949147e-4	0.01288910608032898	0.011395867641941303	313	tags=40%, list=2%, signal=39%	9088/9319/7272/26271
GO:0003007	heart morphogenesis	145	-0.3826425175545284	-1.4782333184997614	7.214349239690425e-4	0.01347437929925338	0.011913335346502636	2373	tags=29%, list=17%, signal=24%	5663/2475/10454/51684/79810/54583/83852/9510/1942/4092/57493/123872/8195/324/54903/144165/8829/5727/196528/4194/3280/26005/10439/200894/8313/4853/4851/115701/1399/9241/26160/57534/1386/27250/10427/1901/11096/8642/221496/4089/7048/7046
GO:0051205	protein insertion into membrane	65	0.6387968908437751	1.6488416079052999	7.595147667053534e-4	0.01413600385724684	0.012498308877216176	2433	tags=43%, list=18%, signal=36%	140823/26521/56851/55969/10430/26519/439/8266/4580/9697/56993/26517/10328/51234/23788/55831/29927/581/6449/9141/10452/23420/10651/79568/51016/54499/56926/51608
GO:0003279	cardiac septum development	67	-0.4877853809996075	-1.7643945260025464	7.951170935702576e-4	0.014747067209318749	0.013038578856969086	2222	tags=31%, list=16%, signal=26%	10454/51684/25831/11064/54583/4092/57493/10818/54903/8829/4194/3280/84516/4853/4851/9241/7541/9794/4089/7048/7046
GO:0042772	DNA damage response, signal transduction resulting in transcription	17	0.8132669565445725	1.698367636930035	8.376574060735434e-4	0.015466406305340494	0.013674580537523824	647	tags=29%, list=5%, signal=28%	2305/675/10467/10459/51065
GO:0010498	proteasomal protein catabolic process	476	0.45826127302087993	1.3228722481198376	8.397128352890105e-4	0.015466406305340494	0.013674580537523824	1892	tags=21%, list=14%, signal=19%	5347/11065/3429/991/51514/91319/9928/7345/857/23753/1191/11315/5687/7353/51465/5694/6790/10952/5714/5690/7184/5691/5692/10213/27351/55829/550/5695/51529/5702/5689/150684/6923/899/5887/5713/5688/122416/81502/3309/5700/5886/811/7466/5704/10134/9978/5717/7341/5701/5708/6880/5685/25906/2876/3093/5686/55741/25853/4121/11047/1017/55432/9861/27248/5707/5719/4130/127733/165324/5710/90637/5684/23640/25793/5696/65992/1601/5721/80176/5705/83590/80232/10221/149603/55101/6449/9921/29979/7326/7319/7314/23190/7494/9491/997/80700/55294/23327/79176
GO:0048015	phosphatidylinositol-mediated signaling	21	-0.6977090453857646	-1.8817478708772053	8.444344836178513e-4	0.015499740538958008	0.013704052908368108	2774	tags=48%, list=20%, signal=38%	5297/5286/5298/5294/5287/5335/5290/5289/6198/5293
GO:0031640	killing of cells of another organism	43	0.68879234664613	1.678076312094128	8.562271222998932e-4	0.015608551273980588	0.013800257620053434	1712	tags=26%, list=12%, signal=22%	140823/85236/8970/2597/5196/6283/1991/3151/598/820/383
GO:0141061	disruption of cell in another organism	43	0.68879234664613	1.678076312094128	8.562271222998932e-4	0.015608551273980588	0.013800257620053434	1712	tags=26%, list=12%, signal=22%	140823/85236/8970/2597/5196/6283/1991/3151/598/820/383
GO:0032148	activation of protein kinase B activity	14	0.849569626970357	1.7245633641355278	8.79220566380558e-4	0.015973007081377853	0.014122490218385035	1154	tags=50%, list=8%, signal=46%	11315/2621/7295/9270/283/150/5478
GO:0043388	positive regulation of DNA binding	31	0.7471123665801653	1.743909686583743	8.889851520448759e-4	0.016095469266445152	0.014230764822028787	1443	tags=35%, list=10%, signal=32%	4830/11315/3148/7295/1950/5468/8721/10542/3146/3005/65992
GO:0042744	hydrogen peroxide catabolic process	19	0.7983344174755856	1.698372628239663	9.577562684276689e-4	0.017281819040137224	0.015279672707011983	1028	tags=53%, list=7%, signal=49%	10549/3045/25824/6622/5052/3040/3049/3043/2876/3039
GO:0060485	mesenchyme development	180	-0.3691464908357641	-1.475471302632314	0.0010129869712646553	0.0182166542163573	0.016106204653358016	2341	tags=25%, list=17%, signal=21%	23275/2475/2043/23272/4040/30812/25800/10500/1942/4092/84541/54796/283149/57669/55223/324/144165/8829/9231/4194/3280/51176/10505/10439/8313/3553/23122/753/4851/2254/90102/9241/55746/57181/27250/84172/7074/11096/10507/8642/54910/4089/7048/10016/7046
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	419	0.47134290108568067	1.358809456846548	0.0010421517873982285	0.018678026815894852	0.016514125966533687	1892	tags=22%, list=14%, signal=20%	5347/11065/3429/991/51514/91319/9928/7345/857/1191/11315/5687/7353/51465/5694/6790/10952/5714/5690/7184/5691/5692/10213/27351/55829/550/5695/51529/5702/5689/150684/6923/899/5887/5713/5688/122416/3309/5700/5886/811/7466/5704/10134/9978/5717/7341/5701/5708/6880/5685/25906/3093/5686/55741/25853/4121/11047/1017/55432/9861/27248/5707/5719/4130/127733/165324/5710/90637/5684/23640/25793/65992/1601/80176/5705/83590/80232/10221/149603/55101/6449/9921/29979/7326/7319/23190/9491/997/55294/23327/79176
GO:0050830	defense response to Gram-positive bacterium	59	0.6319127423001492	1.6113097967079142	0.0011151334443354154	0.019852358943804067	0.017552408483096787	1472	tags=24%, list=11%, signal=21%	6035/140823/8347/8343/3148/8349/85236/8970/8339/2197/283/6037/820/3592
GO:0003002	regionalization	210	-0.3402081700332151	-1.364118632304214	0.0011122963475972488	0.019852358943804067	0.017552408483096787	2373	tags=28%, list=17%, signal=24%	5663/54475/1952/23272/4040/51684/55172/204851/83852/8312/221322/5916/441478/7471/92/221400/57669/123872/718/84976/8195/10818/199221/57728/4297/54903/144165/8829/5727/7476/3280/51176/3212/497189/8861/26005/5567/7289/200894/8313/4853/79659/93/79809/7832/84100/472/4851/25914/1399/9241/26160/9968/57534/6045/23552/4089/7048/7046
GO:0051604	protein maturation	413	0.47300331890359637	1.363132798873381	0.0011343752998504509	0.0201275990703465	0.017795761282917072	3217	tags=36%, list=23%, signal=29%	81567/10549/5479/90701/23753/1191/30968/10130/29100/9601/51303/10954/7184/2815/9935/6281/64374/5201/4706/3690/5046/28972/10856/83596/2811/1718/9789/81502/3309/3998/9526/30001/27247/51647/811/7466/5034/2162/64215/55851/10961/573/51218/51726/302/2023/444/5478/10574/5641/1514/388962/7266/1155/81611/572/79031/7203/60559/23640/2590/2152/8996/11328/23184/3315/23770/2161/8728/6902/23071/715/2281/10098/10726/7850/824/10539/51645/22948/8260/56265/9141/5611/10694/84191/2923/2896/10525/839/3329/55898/284106/54997/2280/5910/9403/5045/29934/5054/1861/5552/5202/1522/4241/5230/23478/5203/51182/143458/2157/23557/10283/402/10422/2934/5768/142/51126/8530/134492/51107/908/25825/5270/91419/55847/10269/57003/10273/4802/8570/540/340348/7036/7265/55768/54760/7056/548645/840/7057/220869/284325/122961/64065/27433/64110/4669/3308
GO:0031145	anaphase-promoting complex-dependent catabolic process	22	0.779365466304733	1.7147787119232194	0.0011794729401446882	0.02085825402122982	0.01844176784538171	1128	tags=27%, list=8%, signal=25%	5347/11065/991/51529/25906/1017
GO:0009791	post-embryonic development	74	-0.4642858234336766	-1.6854244510889667	0.0011988316663285121	0.021130400529359834	0.01868238543100306	2373	tags=32%, list=17%, signal=27%	5663/64919/51542/2475/10765/7543/57493/4929/1990/3708/4297/64072/55224/5326/23515/3658/54542/93/472/48/26058/59338/57282/7046
GO:0031100	animal organ regeneration	46	0.6794000834724897	1.6810199233229153	0.0012081261781122109	0.021223946026703955	0.018765093424838265	702	tags=20%, list=5%, signal=19%	890/7298/983/2621/6790/2623/2146/5111/133
GO:0009262	deoxyribonucleotide metabolic process	37	0.7045416293229035	1.6809063703515692	0.0012197667880841112	0.021287929878595818	0.018821664571265093	1647	tags=38%, list=12%, signal=33%	6241/7298/1841/56953/1854/4913/7378/6470/2987/79077/6240/51071/1716/79873
GO:0019692	deoxyribose phosphate metabolic process	37	0.7045416293229035	1.6809063703515692	0.0012197667880841112	0.021287929878595818	0.018821664571265093	1647	tags=38%, list=12%, signal=33%	6241/7298/1841/56953/1854/4913/7378/6470/2987/79077/6240/51071/1716/79873
GO:0072539	T-helper 17 cell differentiation	28	-0.6299395371245738	-1.8319049306534898	0.0012513054418047359	0.021696087513767455	0.019182536020260498	2046	tags=43%, list=15%, signal=37%	3726/4092/149041/6097/3570/64332/4063/54542/10892/3716/51561/149233
GO:0048469	cell maturation	116	0.5701933144034538	1.5635222328759677	0.0012487657298068714	0.021696087513767455	0.019182536020260498	2371	tags=26%, list=17%, signal=22%	7298/9319/9928/168620/25893/5468/6790/26271/675/712/8419/283/2624/6886/342618/3021/7855/9985/3020/56975/5139/65010/22933/116151/2034/9334/2539/83853/351/2629
GO:0045048	protein insertion into ER membrane	28	0.735220934408052	1.6786284805713316	0.0012985298737295677	0.022441800382670418	0.01984185599946992	2433	tags=57%, list=18%, signal=47%	56851/55969/10430/439/8266/9697/10328/51234/55831/29927/6449/23420/51016/54499/56926/51608
GO:0034508	centromere complex assembly	29	0.7278998644337915	1.6794271166588435	0.0013336748695597944	0.022900488163441243	0.02024740353752747	1351	tags=41%, list=10%, signal=37%	55355/1058/9787/1063/1062/387103/79172/55839/2491/201254/3021/3020
GO:1901657	glycosyl compound metabolic process	65	0.6281408360990404	1.6213365484864488	0.0013316579606940074	0.022900488163441243	0.02024740353752747	1685	tags=28%, list=12%, signal=24%	7083/1841/9582/7378/2079/4521/200315/3251/27350/51251/164668/4833/10591/51071/56952/1716/23463/2990
GO:0031124	mRNA 3'-end processing	48	-0.5198541620162198	-1.7352965626548242	0.0013437997772241927	0.022989425902401158	0.020326037594477906	1045	tags=25%, list=8%, signal=23%	79882/58490/25962/55149/64852/79869/167153/64895/23248/22828/25888/51585
GO:0030219	megakaryocyte differentiation	53	0.6561928477842323	1.6570576622743518	0.0013474921813919148	0.022989425902401158	0.020326037594477906	1223	tags=32%, list=9%, signal=29%	3148/80739/8365/2623/5196/2815/8294/8364/10826/2811/4211/222166/2624/3692/6886/4602/79876
GO:0048145	regulation of fibroblast proliferation	68	0.6293193990562058	1.6351416713050169	0.001360573824219812	0.023138448774191887	0.020457795756135128	1955	tags=26%, list=14%, signal=23%	890/990/891/1869/857/2621/3690/2335/8877/4602/6277/5154/581/3265/1019/4921/55845/4724
GO:0046825	regulation of protein export from nucleus	32	0.7279141835140359	1.7099385473379314	0.0014668613844180968	0.02486657053903672	0.021985709854955786	715	tags=22%, list=5%, signal=21%	3429/11315/2621/7295/10541/7531/1020
GO:0051898	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	40	-0.5359052779204777	-1.6984225411688887	0.0014738804757504715	0.024906240547364317	0.02202078398356009	2886	tags=35%, list=21%, signal=28%	7249/1969/5465/23252/29997/10019/113791/197358/4534/23411/59338/10385/221496/10016
GO:0030397	membrane disassembly	11	0.858151308043645	1.6657108317560214	0.0015908947117598143	0.026798520730055356	0.023693838295396834	3	tags=9%, list=0%, signal=9%	5347
GO:0032527	protein exit from endoplasmic reticulum	41	0.6910880793652124	1.6763028790064523	0.0016079299362483739	0.027000034860094932	0.02387200645846415	1170	tags=32%, list=8%, signal=29%	91319/7353/51465/10952/7184/55829/550/81502/6396/10134/55741/55432/27248
GO:2000402	negative regulation of lymphocyte migration	13	-0.7696881623810603	-1.861326941596348	0.0016530316212871625	0.02767008591230052	0.02446443025082722	2917	tags=62%, list=21%, signal=49%	9750/4345/8976/375056/257144/23143/131450/100528032
GO:0045454	cell redox homeostasis	35	0.6956665875893474	1.6542671379713663	0.001697814389003005	0.02833061439706268	0.025048434691412092	1913	tags=51%, list=14%, signal=44%	10549/7295/25824/5052/9588/55829/30001/25828/51218/2876/388962/51714/23071/10539/2936/1728/7001/10935
GO:0046632	alpha-beta T cell differentiation	111	-0.40852130976608	-1.5838976157629068	0.001724268132667025	0.028682122719333042	0.02535921980642852	2663	tags=33%, list=19%, signal=27%	30009/6775/2625/8809/64919/2475/673/57630/944/5590/3726/4092/149041/6097/1880/3570/4297/64410/3122/9308/51176/64332/538/3702/3659/3707/4063/54542/5734/10892/3716/51561/1386/149233/2841/9655/7048
GO:0060411	cardiac septum morphogenesis	40	-0.5320920445278304	-1.6863374175180426	0.0017535904474158665	0.029079009194998933	0.025710125890789765	2062	tags=28%, list=15%, signal=23%	54583/4092/54903/8829/3280/4853/4851/9241/4089/7048/7046
GO:0045143	homologous chromosome segregation	36	0.7080641292380051	1.6905812132289455	0.001759978166212378	0.029094297449529467	0.02572364295892626	1673	tags=28%, list=12%, signal=24%	5347/9700/9319/9232/9134/898/9985/83990/29893/84072
GO:0140053	mitochondrial gene expression	160	0.5313859338851101	1.4925430382812008	0.0018656173927148131	0.0307451435957305	0.027183234032354342	2928	tags=41%, list=21%, signal=33%	64960/51253/3028/54998/7284/10573/122704/64976/708/65003/90480/6472/64975/29093/54516/2617/65993/64979/51073/84300/6183/51258/128308/6150/65005/79590/55052/6182/3035/3396/51204/65008/51021/116541/28998/28958/118487/57129/54948/219927/51116/28957/51642/55168/124995/84769/51264/78988/51023/64963/9553/2309/7818/64928/400916/64981/11222/84545/5188/63931/56945/81554/26995/64969/29088/9801
GO:0042060	wound healing	293	0.48283048436021836	1.3827953016572236	0.001883479510304857	0.030943708127631957	0.02735879431635158	3096	tags=38%, list=22%, signal=30%	857/10398/2621/340205/5468/6403/80739/388931/2623/5196/7035/2815/6281/22915/375033/51206/1192/3690/4638/966/71/51330/9158/2811/5627/3998/27243/2335/239/135228/81027/9002/2162/79602/3043/94121/1465/128866/2876/302/2624/7450/150/2048/6532/5478/7429/3673/7168/83706/5154/60/2152/947/11117/710/3315/23657/2161/94/2153/29071/196527/3265/7076/5028/79001/7494/4921/10627/2207/7001/2923/7414/387/65991/2778/6915/27183/79643/3688/5912/5054/1861/2039/5359/4763/2157/5747/7094/6556/977/50808/3640/5265/84062/308/6385/5270/5023/3162/23208/6484/10855/11235/7056/948/6722/840/7057
GO:0001556	oocyte maturation	23	0.7651766594213505	1.698508748298419	0.0019310077502326622	0.03152992102603822	0.027877092835938755	1938	tags=43%, list=14%, signal=37%	9319/6790/26271/675/283/3021/9985/3020/5139/22933
GO:0040001	establishment of mitotic spindle localization	32	0.7196344917897614	1.6904887765269483	0.001927519361999888	0.03152992102603822	0.027877092835938755	542	tags=19%, list=4%, signal=18%	5347/9700/1058/10403/4085/89958
GO:1901605	alpha-amino acid metabolic process	139	0.5452769319366273	1.5156027317562988	0.001990949376877989	0.03240924627865913	0.028654545836219184	2219	tags=28%, list=16%, signal=24%	5831/2731/1719/11315/26227/3028/5352/29968/38/5092/6472/5723/6470/10247/4522/441024/1428/2184/4357/51380/2752/6611/84706/23564/642/23657/23463/55256/383/7351/8833/64116/2954/5832/2806/22929/3081/63826/587
GO:0009953	dorsal/ventral pattern formation	42	-0.5327361267614766	-1.7150227882205342	0.0020188370224335675	0.03266343304077167	0.028879284361863638	2373	tags=45%, list=17%, signal=38%	5663/51684/8312/221322/84976/57728/54903/5727/7476/3212/5567/7289/200894/8313/79659/79809/9241/26160/23552
GO:0051099	positive regulation of binding	104	0.565637305141325	1.5404916780885825	0.0020175783751162062	0.03266343304077167	0.028879284361863638	1443	tags=18%, list=10%, signal=16%	81620/4830/857/11315/3148/7295/1950/5468/3925/8721/10542/51053/5901/7122/302/3146/10211/3005/65992
GO:0009123	nucleoside monophosphate metabolic process	65	0.6176664770006761	1.5943004759177297	0.002089498416059551	0.033704242632378756	0.029799513295700963	2246	tags=31%, list=16%, signal=26%	7083/7298/1841/56953/1854/7378/4354/6470/3251/2987/10606/10591/1716/158/9414/8833/7371/318/205/100
GO:0010818	T cell chemotaxis	19	-0.6699387526169583	-1.7703987231625933	0.0021580612022363706	0.034705014439589725	0.03068434293273593	1884	tags=32%, list=14%, signal=27%	6375/8740/5294/1880/6348/5293
GO:0000018	regulation of DNA recombination	122	0.5549263910684772	1.5273739698255382	0.002175097475193679	0.03487362608571071	0.030833420455266138	1789	tags=21%, list=13%, signal=19%	3009/3006/5888/10721/3007/3008/8971/1111/10635/55010/10189/116028/8914/10856/10459/8607/5531/79915/387893/7468/60/3005/7292/84893/51588/641
GO:0071168	protein localization to chromatin	47	0.6584630760135783	1.632237470877267	0.0021936380331921425	0.03506527102306839	0.031002862798805337	629	tags=23%, list=5%, signal=22%	5347/3009/1058/157570/8970/8365/3012/8294/8364/2146/10856
GO:0051150	regulation of smooth muscle cell differentiation	25	-0.6198142796277281	-1.7577029394597508	0.0023088650418032074	0.03679667250754034	0.032533676652701356	720	tags=44%, list=5%, signal=42%	4772/5155/80306/1491/4775/2254/26057/8554/23411/27250/4773
GO:0009124	nucleoside monophosphate biosynthetic process	38	0.6830773177917783	1.6385135929493773	0.002371150768604318	0.037676524003823236	0.03331159492986616	2246	tags=34%, list=16%, signal=29%	7083/7298/1854/7378/6470/3251/10606/1716/158/8833/7371/318/100
GO:0097205	renal filtration	19	0.7775317422552006	1.6541171215058048	0.0024028887712205516	0.03806719324168749	0.033657004060548515	598	tags=26%, list=4%, signal=25%	3512/2621/3494/3493/28912
GO:0006457	protein folding	180	0.5293180574144976	1.4909418922666473	0.002503418261300454	0.03954212286321162	0.03496105902319016	2050	tags=28%, list=15%, signal=24%	81567/10549/5479/23753/1191/10130/9601/51303/10954/7184/64374/5201/10856/3309/3998/9526/30001/811/7466/5034/64215/10961/573/51726/5478/10574/7266/1155/81611/79031/7203/23640/11328/23184/3315/23770/6902/23071/2281/10726/51645/22948/9141/5611/10694/2923/2896/10525/3329/55898
GO:0040020	regulation of meiotic nuclear division	15	0.817129757244019	1.685815612397543	0.002524729923468809	0.03964347310508694	0.035050667560406916	1938	tags=60%, list=14%, signal=52%	991/9319/10635/26271/811/2827/84072/5139/22933
GO:0009952	anterior/posterior pattern specification	102	-0.40847044192573945	-1.5098767525544687	0.0025233647065496124	0.03964347310508694	0.035050667560406916	2373	tags=32%, list=17%, signal=27%	5663/54475/1952/23272/4040/204851/5916/441478/7471/92/221400/57669/10818/4297/144165/3280/51176/3212/497189/8861/7289/8313/93/7832/472/4851/1399/9241/9968/57534/6045/4089/7046
GO:0051444	negative regulation of ubiquitin-protein transferase activity	15	0.816447693102942	1.684408449866145	0.0025511666457197677	0.03994076486813625	0.03531351725391047	635	tags=27%, list=5%, signal=25%	11315/4085/26271/10459
GO:0009394	2'-deoxyribonucleotide metabolic process	36	0.7002044497666519	1.6718153615107254	0.002587734207175553	0.04039445508737674	0.0357146462117052	1647	tags=36%, list=12%, signal=32%	6241/7298/1841/56953/1854/4913/7378/6470/2987/79077/6240/1716/79873
GO:0048762	mesenchymal cell differentiation	150	-0.356796700026713	-1.3781311896818236	0.002657727486038959	0.04136574095960637	0.036573405940536124	2711	tags=29%, list=20%, signal=23%	205717/202018/1947/80709/2625/1655/23275/2475/2043/23272/4040/30812/25800/10500/1942/4092/84541/283149/57669/55223/8829/9231/3280/51176/10505/10439/8313/3553/23122/753/4851/90102/9241/57181/27250/84172/7074/10507/54910/4089/7048/10016/7046
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	21	0.7715399608635187	1.6795965359341294	0.0026750764418641145	0.0415143787173256	0.03670482360464771	1182	tags=38%, list=9%, signal=35%	7298/1841/56953/1854/4913/7378/6470/79077
GO:0032355	response to estradiol	71	0.6043273251049966	1.5798246573441908	0.002696953156009617	0.041732214097206954	0.036897422155810884	2377	tags=35%, list=17%, signal=29%	890/952/4131/2146/10856/5111/5021/811/3015/2876/9131/2821/6532/3673/10095/3485/1728/8835/116151/3248/1393/2879/3586/3184/6715
GO:0010638	positive regulation of organelle organization	409	0.4613156275853975	1.3292613775929067	0.0027248140856623478	0.04204111703762515	0.03717053783980582	1958	tags=18%, list=14%, signal=16%	11065/9212/991/699/9700/9787/64151/23397/6382/4751/983/11315/10733/6491/2237/1950/10615/6790/10635/79035/6622/4131/6281/5216/51529/54732/2017/10856/8936/7481/3998/9270/5879/8607/10051/7416/8877/10592/638/286/302/6886/1017/10574/6742/56947/54892/998/7429/7168/572/10109/342184/55062/7203/25793/581/29899/4733/6836/9555/22948/29844/9141/29108/10694/55835/85477/55845/9948/2896/22933/382
GO:0033622	integrin activation	17	0.7861735128012413	1.6417876570644243	0.0027443589971929694	0.04222029752039935	0.03732895977015445	1332	tags=41%, list=10%, signal=37%	51237/9928/6403/9270/2335/83700/83706
GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	16	0.7994246977276068	1.6545865533831405	0.0028302239810203207	0.04341579899415322	0.038385959105541795	647	tags=25%, list=5%, signal=24%	2305/675/10467/51065
GO:0003179	heart valve morphogenesis	35	-0.560019611101098	-1.7091651173482902	0.002859942771974583	0.043745618894312374	0.03867756846188252	1412	tags=37%, list=10%, signal=33%	4772/2625/2475/1942/4194/10439/8313/4853/4851/11096/8642/4089/7048
GO:0051262	protein tetramerization	66	0.6152952962741197	1.591820987037456	0.002883895648142454	0.043985606117656964	0.03888975250443345	1581	tags=21%, list=11%, signal=19%	7083/6241/3028/7161/6622/6472/6470/89872/3251/2801/6742/6240/6263/226
GO:0090630	activation of GTPase activity	76	-0.4554768047456351	-1.6678607599331559	0.002937597964997855	0.04467666847909595	0.03950075338798619	3126	tags=36%, list=23%, signal=28%	6494/5905/85440/25771/9882/116988/1969/9905/374403/10125/11138/79735/23102/7248/119016/253959/1236/23526/23158/26230/2041/8477/57148/8394/7074/83874/9938
GO:0051294	establishment of spindle orientation	33	0.7029666056185716	1.6599255890901914	0.002961864833720402	0.044917397464084616	0.03971359325705179	542	tags=18%, list=4%, signal=18%	5347/1058/10403/10615/4085/89958
GO:0071805	potassium ion transmembrane transport	90	0.570910661736255	1.5385409450627094	0.003011160698646776	0.045535251133229517	0.040259866876942996	2109	tags=23%, list=15%, signal=20%	3782/857/967/56660/84561/7531/57419/3737/7341/6507/2273/11194/79041/196527/26251/3750/483/23327/3954/27069/79714
GO:0003171	atrioventricular valve development	16	-0.7243246320662347	-1.8540906086365636	0.003071126209296914	0.04604959101996471	0.04071461907121276	1910	tags=50%, list=14%, signal=43%	1942/4194/10439/8313/4851/8642/4089/7048
GO:0003181	atrioventricular valve morphogenesis	16	-0.7243246320662347	-1.8540906086365636	0.003071126209296914	0.04604959101996471	0.04071461907121276	1910	tags=50%, list=14%, signal=43%	1942/4194/10439/8313/4851/8642/4089/7048
GO:0003094	glomerular filtration	17	0.7823589447853811	1.6338215903075364	0.003064080621869143	0.04604959101996471	0.04071461907121276	598	tags=29%, list=4%, signal=28%	3512/2621/3494/3493/28912
GO:0043549	regulation of kinase activity	447	0.45032131384846497	1.3003712822044626	0.003169675311039725	0.04739376876591139	0.04190307012317745	1913	tags=17%, list=14%, signal=15%	5347/890/22974/9088/9133/63967/990/993/1033/891/9928/7345/1031/857/1062/1191/11315/2621/7295/1950/5468/6622/7804/808/5577/3690/2146/6283/899/9134/9270/23531/6547/1991/1029/898/55437/1032/283/10961/2209/56647/5605/150/2048/11331/5478/11006/10899/51637/11266/10253/572/5154/60/1958/8812/3315/4665/5245/84313/10221/1894/6895/3265/9555/896/11261/8754/5575/641/29108/7532/4921/55294/4914/10935
GO:0071676	negative regulation of mononuclear cell migration	16	-0.7227562002984258	-1.850075814051039	0.0031881180215191274	0.04753600064018576	0.04202882404308424	2917	tags=62%, list=21%, signal=49%	1843/9750/56833/4345/8976/375056/257144/23143/131450/100528032
GO:0006575	cellular modified amino acid metabolic process	83	0.5864140527064192	1.5647483773718358	0.0032141410506747402	0.0477901475216247	0.04225352730834096	2520	tags=35%, list=18%, signal=29%	7298/8836/1719/11315/160428/5352/6535/6472/25902/1384/6470/4522/441024/1428/51380/6583/501/81490/1374/23463/1508/2806/8876/10797/8659/29958/5359/7038/80025
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	27	-0.6111773968966954	-1.7752016437948186	0.003242758570983629	0.04808134783661799	0.04251099126482277	4371	tags=67%, list=32%, signal=46%	83737/8767/1540/10392/26191/121260/331/345611/55914/6885/7128/55577/144811/330/80196/329/3304/3303
GO:0060977	coronary vasculature morphogenesis	12	-0.7674642572512531	-1.8405570704057337	0.00326306067470008	0.048117247378411755	0.042542731745825756	1721	tags=50%, list=12%, signal=44%	29072/8829/196528/4851/10427/7046
GO:0006613	cotranslational protein targeting to membrane	23	0.752182675127689	1.6696652182112275	0.003272298243656783	0.048117247378411755	0.042542731745825756	2594	tags=57%, list=19%, signal=46%	10952/6746/6727/64374/6747/6731/9697/58477/29927/6029/11231/6745/6729
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	40	-0.5162576843447433	-1.6361542314813247	0.003265030853152854	0.048117247378411755	0.042542731745825756	2991	tags=42%, list=22%, signal=33%	84807/3458/5588/11126/84433/5590/6375/64410/3122/9308/64332/940/10892/51561/149233/9655/7048
GO:0051443	positive regulation of ubiquitin-protein transferase activity	19	0.7690161157680269	1.6360010205066007	0.0032819510909668434	0.04812624147993528	0.04255068385591636	10	tags=16%, list=0%, signal=16%	5347/11065/991
GO:0044070	regulation of monoatomic anion transport	12	-0.7668700844917179	-1.8391321064894701	0.003317900750469505	0.04851974091964059	0.042898595301761586	827	tags=42%, list=6%, signal=39%	285966/9747/57120/5243/8737
GO:0072528	pyrimidine-containing compound biosynthetic process	37	0.679244549781539	1.6205522047741063	0.0034036246448548597	0.049636969820718954	0.04388639015759503	800	tags=19%, list=6%, signal=18%	7083/7298/4830/1841/1854/7378/6470
